ASIN	标题	标题(翻译)	内容	内容(翻译)	VP评论	Vine Voice评论	型号	星级	赞同数	图片数量	图片地址	是否有视频	视频地址	评论链接	评论人	头像地址	所属国家	评论人主页	红人计划链接	评论时间
B0D7M9BKQY	Good desk, difficult assembly	好办公桌，艰难的组装	Great appearance, lots of storage. Assembly was a bit complicated and very time consuming. Good quality, desk is quite sturdy	出色的外观，大量存储。组装有点复杂，非常耗时。质量好，桌子很坚固	Y		Color: White	4	3					https://www.amazon.com/gp/customer-reviews/RSZDZSY1NHCIK/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0D7M9BKQY	M.	https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png	US	https://www.amazon.com/gp/profile/amzn1.account.AHXIOE7ZMYUI5L7NYH5EADAZAU4Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8		2024-09-06
B0D7M9BKQY	Good desk.	好办公桌。	Allow an hour or more for assembly. Heavy. Assemble where you will use it. Once it’s up, it’s a great functional desk for the price.	允许一个小时或更长时间进行组装。重的。组装您将使用它的位置。一旦开始，这是一个很棒的功能桌面。	Y		Color: White	4	3					https://www.amazon.com/gp/customer-reviews/R27ZC9PVCDTNEM/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0D7M9BKQY	Chris	https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png	US	https://www.amazon.com/gp/profile/amzn1.account.AHELYGZSRQ2UQDUTLTC4SCBRYMIA/ref=cm_cr_getr_d_gw_btm?ie=UTF8		2024-09-02
B0D7M9BKQY	Awesome look and quality	很棒的外观和质量	Great value for the cost. Couldn’t be happier	成本的巨大价值。再开心	Y		Color: White	5	2					https://www.amazon.com/gp/customer-reviews/R1GOBMV1X5JBBN/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0D7M9BKQY	Mike clark	https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png	US	https://www.amazon.com/gp/profile/amzn1.account.AHIAPWC6UD3HDBMVNBMGNF66IWLQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8		2024-08-19
B0D7MLN7DT	Shows screws	显示螺丝	It is a nice desk, however, if this desk isn’t pushed into a corner you will notice the screws since they do not provide screw covers to help cover them. Disappointing for the amount you pay of this desk.	但是，这是一张不错的办公桌，如果该桌子没有被推到角落，您会注意到螺钉，因为它们没有提供螺钉盖以盖住它们。您为这张桌子支付的金额令人失望。	Y		Color: Grey	3	9	1.0	https://m.media-amazon.com/images/I/51SLL+O4xWL._SY200.jpg			https://www.amazon.com/gp/customer-reviews/R1ZBIMDZB1DT2V/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0D7M9BKQY	Seta	https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png	US	https://www.amazon.com/gp/profile/amzn1.account.AGHKWSED7N32ADFAKS7VYCNPI7EQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8		2024-08-17
B0D7MLN7DT	Good guality	良好的配子	The assembly book is all pictures. No words to read. The pictures of end cabinets changes in the middle of the booklet. The desk top can only go one way, so look at last picture when you get to middle of booklet. Also corner support is flimsy, we reinforced it.	大会书都是图片。没有话要读。末端橱柜的图片在小册子中间发生了变化。桌面上的上衣只能采用一种方式，因此，当您到达小册子中间时，请看最后一张图片。角落的支撑也很脆弱，我们加强了它。	Y		Color: Grey	3	4					https://www.amazon.com/gp/customer-reviews/R3H2UH51I6KGVX/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0D7M9BKQY	Sheree	https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png	US	https://www.amazon.com/gp/profile/amzn1.account.AFMRP52KGILD7YTEJSDANB7W2FVA/ref=cm_cr_getr_d_gw_btm?ie=UTF8		2024-08-14
B0D7MLN7DT	VERY NICE	很不错	lots of pieces, sturdy and I love it	很多碎片，坚固，我喜欢它	Y		Color: Grey	5	1					https://www.amazon.com/gp/customer-reviews/R1VO1D4S64N6BH/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0D7M9BKQY	LawOfficeOfDLG	https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png	US	https://www.amazon.com/gp/profile/amzn1.account.AFHCNBTQ3GVWUR7GMBTIZRCIUHFQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8		2024-08-08
B0D7MLN7DT	Very nice	很不错	Greatly quality for the money, took about an hour to build.	这笔钱的质量很大，花了大约一个小时的建造。	Y		Color: Grey	5	1					https://www.amazon.com/gp/customer-reviews/R22Q47JU32BIPE/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0D7M9BKQY	kenneth	https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png	US	https://www.amazon.com/gp/profile/amzn1.account.AFPZOK6X4RKLOS246RPLNQLCYCEA/ref=cm_cr_getr_d_gw_btm?ie=UTF8		2024-08-05
B0D7MLN7DT	Great Desk	很棒的桌子	I bought this for my home office.  The unit is quite solid, attractive and functional.  The only issue I would impart is that you need to set aside some time to assemble this unit.  The instructions were good, but lengthy and time is needed to do the job and do it right.  But that's pretty much inevitable with a product such as this isn't it?  That said, the desk was well packaged and arrived in good condition.  ALL of the drilled holes for the hardware lined-up perfectly.  So much so, that I was rather impressed by the accuracy of the manufacturing.	我为我的家庭办公室买了这个。该单元非常稳定，有吸引力且功能性。我唯一提出的问题是，您需要留出一些时间来组装本单元。说明很好，但是需要冗长的时间来完成这项工作并做对了。但是，这样的产品几乎是不可避免的吗？也就是说，桌子包装得很好，状况良好。硬件的所有钻孔都完美排列。如此之多，以至于我对制造业的准确性印象深刻。	Y		Color: Grey	5	8					https://www.amazon.com/gp/customer-reviews/R12G9AH0LFXM5J/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0D7M9BKQY	Ronald Edward Brown	https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png	US	https://www.amazon.com/gp/profile/amzn1.account.AEVI2A4PG7MZLFP53XKJKZAOB27Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8		2024-07-27
B0D7M9BKQY	Nice looking office desk	漂亮的办公桌	"We purchased the black and white desk. It turned out great, it was a nice upgrade for us.
Things to know:
It is shipped in 2 packages. Our 2nd package was delayed, but customer service was helpful with a tracking number.
The top surface shows every fingerprint, a little annoying, but not terrible. The desk top is like a wood laminate but the rest is good wood.
The drawers are not near as deep as the desk: a little over 13"" compared to 22"" on the desk top.
It is a big project to put together, it took 3 nights for us to complete it."	"我们购买了黑白桌子。事实证明，这对我们来说是一个不错的升级。
要知道的事情：
它以2个包裹发货。我们的第二个软件包被推迟了，但是客户服务对跟踪号码有所帮助。
顶部表面显示出所有指纹，有点烦人，但并不可怕。桌面上衣就像木材层压板一样，但其余的是好木头。
抽屉的深度不如桌子深：桌面顶部的13英寸以上，而22”。
整理这是一个大项目，我们花了3个晚上才能完成它。"	Y		Color: White	4	6					https://www.amazon.com/gp/customer-reviews/R1PH5U0YDU1K9S/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0D7M9BKQY	lani girl*	https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png	US	https://www.amazon.com/gp/profile/amzn1.account.AFDLDVPMJDJWSZ7JW5AW6ZHNXEAA/ref=cm_cr_getr_d_gw_btm?ie=UTF8		2024-07-27
B0D7M9BKQY	Nice stylish computer desk table	漂亮的时尚电脑桌桌	Nice stylish, L shape computer deck,  I like it.	我喜欢的时尚时尚，L型电脑甲板。	Y		Color: White	5	5	3.0	"https://m.media-amazon.com/images/I/61VzLIO6w-L._SY200.jpg
https://m.media-amazon.com/images/I/71O7lXSJ+XL._SY200.jpg
https://m.media-amazon.com/images/I/71iLkFbP6pL._SY200.jpg"			https://www.amazon.com/gp/customer-reviews/R236FPSDJD5IVV/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0D7M9BKQY	veronika	https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/98dbd6d1-a901-40c1-b53b-f0f6beaa91e1._CR0,26.0,281,281_SX48_.jpg	US	https://www.amazon.com/gp/profile/amzn1.account.AG6TDTZ3H552MMVIMCWCEO7MD27A/ref=cm_cr_getr_d_gw_btm?ie=UTF8		2024-07-26
B0D7M9BKQY	Difficult to put together	很难放在一起	Very hard to put together, directions were confusing.	很难组合在一起，指示令人困惑。	Y		Color: White	3	3	1.0	https://m.media-amazon.com/images/I/71MiYRyk4OL._SY200.jpg			https://www.amazon.com/gp/customer-reviews/RS6TYQXOY7K6V/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0D7M9BKQY	Thor Buckingham	https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png	US	https://www.amazon.com/gp/profile/amzn1.account.AGMSBG6OYNJZV25TNTLHN3WGUPOA/ref=cm_cr_getr_d_gw_btm?ie=UTF8		2024-07-19
B0CS9KGS3J	Nice office desk overall.	整体好办公桌。	this desk is really nice, however, assembly wise it takes a bit of time to get it properly mounted. I'd suggest they could have made one single panel to facilitate the assembly process and also would give more stability to the desk overall.	这张桌子真的很不错，但是，汇编方面，要正确安装它需要花费一些时间。我建议他们可以制作一个单个面板来促进组装过程，并且总体上可以使桌面更加稳定。	Y		Color: Rustic Brown	5	0					https://www.amazon.com/gp/customer-reviews/R26YSTQHRQKNN4/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CS9KGS3J	Luciano	https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/bc427b43-7fd4-472c-8547-5bfea29661e4._CR0,0,413,413_SX48_.jpg	US	https://www.amazon.com/gp/profile/amzn1.account.AH45Q2RABVUPA4D4JIDEUZ2SUX6A/ref=cm_cr_getr_d_gw_btm?ie=UTF8		2025-02-21
B0CS9KGS3J	Great looking desk!	很棒的桌子！	It''s a great looking product once it is all put together.  There are a lot of screws , so be careful when screwing the frame to the desk top panels to prevent screws penetrating through the panels. Double check the screw sizes.	一旦将它们全部放在一起，它就很棒。有很多螺钉，因此，将框架拧到桌面面板时要小心，以防止螺钉穿过面板。仔细检查螺丝尺寸。	Y		Color: Rustic Brown	5	0					https://www.amazon.com/gp/customer-reviews/R25NZ5XN1V0RGJ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CS9KGS3J	Amazon Customer	https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png	US	https://www.amazon.com/gp/profile/amzn1.account.AH4IHXRKJPB73PLKEBSP3PQ6IVXA/ref=cm_cr_getr_d_gw_btm?ie=UTF8		2025-02-20
B0CRK7RJ5M	Crappy Desk	糟糕的桌子	Horrible desk. Parts were missing. Metal frame was bent and had the desk never came.  I do not recommend buying this desk. What a shame.	可怕的桌子。零件缺失。金属框架弯曲，桌子从未到来。我不建议买这张桌子。真丢脸。			Color: Grey	1	0					https://www.amazon.com/gp/customer-reviews/RGPULO3HSCZZB/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CS9KGS3J	Dinah Niemeyer	https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png	US	https://www.amazon.com/gp/profile/amzn1.account.AGPQ5F2AJRV3RTIYBA3ACJXDXDWQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8		2025-02-14
B0CRK7RJ5M	great product	很棒的产品	nice and sturdy, easy to assemble!	很好，坚固，易于组装！	Y		Color: Grey	5	0					https://www.amazon.com/gp/customer-reviews/R9U7SRD60XR1T/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CS9KGS3J	Michelle Mondragon	https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png	US	https://www.amazon.com/gp/profile/amzn1.account.AHCRVF7YFOVWALDM2GVDQB6YRNQA/ref=cm_cr_getr_d_gw_btm?ie=UTF8		2025-02-12
B0CRK7RJ5M	GOOD QUALITY PRODUCT	优质的产品	Although the office furniture looked great in the picture, the finished product is even better in the office. We are glad we made the right decision to purchase it.	尽管办公室家具在图片中看起来很棒，但在办公室中，成品更佳。我们很高兴我们做出了正确的决定。	Y		Color: Grey	4	0					https://www.amazon.com/gp/customer-reviews/RM2YAGS21DPDT/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CS9KGS3J	Jacques Houssou	https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png	US	https://www.amazon.com/gp/profile/amzn1.account.AGOKKJA3QPMTN6GP2IMTRBD57I6A/ref=cm_cr_getr_d_gw_btm?ie=UTF8		2025-02-06
B0CS9KGS3J	It is fine	很好	Nice product for its price	价格不错的价格	Y		Color: Rustic Brown	5	0					https://www.amazon.com/gp/customer-reviews/R2S5AKKGCBPTL5/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CS9KGS3J	Yener	https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png	US	https://www.amazon.com/gp/profile/amzn1.account.AHGP7P5J56TTDBMFWBB7YGWDG6TQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8		2025-01-23
B0CS2WW8N4	Great customer service	出色的客户服务	Had an issue and customer service helped. Desk took some time to put together but to be expected with any desk.  Wish instructions had a little more detail. But overall not hard just takes a little time.  Desk looks great.  Good quality.	有一个问题，客户服务有所帮助。桌子花了一些时间来整理，但可以期待任何桌子。希望说明有更多细节。但是总的来说，不难花一点时间。桌子看起来很棒。质量好。	Y		Color: White	5	0					https://www.amazon.com/gp/customer-reviews/R8TEN1SKOD9S9/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CS9KGS3J	john Procacci	https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png	US	https://www.amazon.com/gp/profile/amzn1.account.AEYORLTXCBTG33OYAPWJQNU2CDAA/ref=cm_cr_getr_d_gw_btm?ie=UTF8		2025-01-21
B0CS9KGS3J	Great for home office	非常适合家庭办公室	Put this together fairly easily.  True to measurements and photos and met our expectations.  Great fit for one of our home offices.	将其放在一起很容易。忠实于测量和照片，并满足我们的期望。非常适合我们的家庭办事处之一。	Y		Color: Rustic Brown	5	0					https://www.amazon.com/gp/customer-reviews/R31KEYDLLNQ8K9/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CS9KGS3J	Michelle B	https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png	US	https://www.amazon.com/gp/profile/amzn1.account.AGABMNYTNTW2UK32EWYTHSYQHGYA/ref=cm_cr_getr_d_gw_btm?ie=UTF8		2025-01-10
B0CRK7RJ5M	multi piece top, thin metal structure	多件顶部的薄金属结构	i didn't realize the desk top was 4 different pieces when i ordered it. i probably wouldn't have selected this on if i had. but with that's said, i really like the desk for the money. it was pretty easy to assemble. for the file cabinet section, they don't give enough detail for orientation of one shelf, so mine is upside down and I'm not taking it apart to fix it at this point, its 2am.  over all its a little flimsy but i guess that's to be expected for the price.	当我订购时，我没有意识到桌面上衣是4个不同的作品。如果有的话，我可能不会选择此问题。但是话虽如此，我真的很喜欢桌子。组装非常容易。对于文件柜部分，它们没有提供足够的细节来定向一个架子，因此我的倒置为倒置，我在此时的凌晨2点，我没有将其拆开以修复它。总的来说，这有点脆弱，但我想这是值得期望的。	Y		Color: Grey	3	1					https://www.amazon.com/gp/customer-reviews/RSV220ULVAON4/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CS9KGS3J	Daniel Crossan	https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png	US	https://www.amazon.com/gp/profile/amzn1.account.AH447PMTPU3BDPLTQI4PPUDZ3DGA/ref=cm_cr_getr_d_gw_btm?ie=UTF8		2025-01-06
